match_id,date,home_team,visit_team,home_score,visit_score
400578483,2014-11-22 00:00:00,San Antonio Spurs,Brooklyn Nets,99,87
400578478,2014-11-22 00:00:00,Cleveland Cavaliers,Toronto Raptors,93,110
400578477,2014-11-22 00:00:00,Orlando Magic,Miami Heat,92,99
400578476,2014-11-22 00:00:00,Indiana Pacers,Phoenix Suns,83,106
400578488,2014-11-23 00:00:00,Oklahoma City Thunder,Golden State Warriors,86,91
400578486,2014-11-23 00:00:00,Boston Celtics,Portland Trail Blazers,88,94
400578489,2014-11-23 00:00:00,Los Angeles Lakers,Denver Nuggets,94 OT,101
400578485,2014-11-23 00:00:00,Memphis Grizzlies,LA Clippers,107,91
400578487,2014-11-23 00:00:00,Miami Heat,Charlotte Hornets,94,93
400578490,2014-11-24 00:00:00,Charlotte Hornets,LA Clippers,92,113
400578492,2014-11-24 00:00:00,Philadelphia 76ers,Portland Trail Blazers,104,114
400578494,2014-11-24 00:00:00,Houston Rockets,New York Knicks,91,86
400578493,2014-11-24 00:00:00,Toronto Raptors,Phoenix Suns,104,100
400578491,2014-11-24 00:00:00,Cleveland Cavaliers,Orlando Magic,106,74
400578496,2014-11-24 00:00:00,Utah Jazz,Chicago Bulls,95,97
400578495,2014-11-24 00:00:00,Dallas Mavericks,Indiana Pacers,100,111
400578500,2014-11-25 00:00:00,New Orleans Pelicans,Sacramento Kings,89,99
400578499,2014-11-25 00:00:00,Milwaukee Bucks,Detroit Pistons,98,86
400578501,2014-11-25 00:00:00,Denver Nuggets,Chicago Bulls,114,109
400578497,2014-11-25 00:00:00,Washington Wizards,Atlanta Hawks,102,106
400578498,2014-11-25 00:00:00,Miami Heat,Golden State Warriors,97,114
400578502,2014-11-26 00:00:00,Charlotte Hornets,Portland Trail Blazers,97,105
400578513,2014-11-26 00:00:00,Phoenix Suns,Denver Nuggets,120,112
400578505,2014-11-26 00:00:00,Philadelphia 76ers,Brooklyn Nets,91,99
400578514,2014-11-26 00:00:00,Los Angeles Lakers,Memphis Grizzlies,93,99
400578508,2014-11-26 00:00:00,Detroit Pistons,LA Clippers,98,104
400578507,2014-11-26 00:00:00,Atlanta Hawks,Toronto Raptors,115,126
400578509,2014-11-26 00:00:00,Houston Rockets,Sacramento Kings,102,89
400578511,2014-11-26 00:00:00,Oklahoma City Thunder,Utah Jazz,97,82
400578504,2014-11-26 00:00:00,Orlando Magic,Golden State Warriors,96,111
400578510,2014-11-26 00:00:00,Minnesota Timberwolves,Milwaukee Bucks,86,103
400578503,2014-11-26 00:00:00,Cleveland Cavaliers,Washington Wizards,113,87
400578512,2014-11-26 00:00:00,San Antonio Spurs,Indiana Pacers,106,100
400578506,2014-11-26 00:00:00,Dallas Mavericks,New York Knicks,109,102 OT
400578523,2014-11-28 00:00:00,San Antonio Spurs,Sacramento Kings,112,104
400578517,2014-11-28 00:00:00,Atlanta Hawks,New Orleans Pelicans,100,91
400578525,2014-11-28 00:00:00,Portland Trail Blazers,Memphis Grizzlies,99,112
400578518,2014-11-28 00:00:00,Detroit Pistons,Milwaukee Bucks,88,104
400578524,2014-11-28 00:00:00,Denver Nuggets,Phoenix Suns,122,97
400578521,2014-11-28 00:00:00,Oklahoma City Thunder,New York Knicks,105,78
400578522,2014-11-28 00:00:00,Indiana Pacers,Orlando Magic,98,83
400578519,2014-11-28 00:00:00,Toronto Raptors,Dallas Mavericks,102,106
400578516,2014-11-28 00:00:00,Charlotte Hornets,Golden State Warriors,101,106
400578526,2014-11-28 00:00:00,Los Angeles Lakers,Minnesota Timberwolves,119,120
400578520,2014-11-28 00:00:00,Houston Rockets,LA Clippers,85,102
400578515,2014-11-28 00:00:00,Boston Celtics,Chicago Bulls,102,109
400578532,2014-11-29 00:00:00,Milwaukee Bucks,Houston Rockets,103,117
400578530,2014-11-29 00:00:00,Cleveland Cavaliers,Indiana Pacers,109,97
400578528,2014-11-29 00:00:00,Washington Wizards,New Orleans Pelicans,83,80
400578531,2014-11-29 00:00:00,Utah Jazz,LA Clippers,96,112
400578527,2014-11-29 00:00:00,Philadelphia 76ers,Dallas Mavericks,103,110
400578529,2014-11-29 00:00:00,Atlanta Hawks,Charlotte Hornets,105,75
400578539,2014-11-30 00:00:00,Portland Trail Blazers,Minnesota Timberwolves,107,93
400578535,2014-11-30 00:00:00,Detroit Pistons,Golden State Warriors,93,104
400578537,2014-11-30 00:00:00,New York Knicks,Miami Heat,79,86
400578534,2014-11-30 00:00:00,Brooklyn Nets,Chicago Bulls,84,102
400578536,2014-11-30 00:00:00,Sacramento Kings,Memphis Grizzlies,85,97
400578540,2014-11-30 00:00:00,Los Angeles Lakers,Toronto Raptors,129,122 OT
400578538,2014-11-30 00:00:00,Phoenix Suns,Orlando Magic,90,93
400578533,2014-11-30 00:00:00,Boston Celtics,San Antonio Spurs,89,111
400578541,2014-12-01 00:00:00,Philadelphia 76ers,San Antonio Spurs,103,109
400578543,2014-12-01 00:00:00,Utah Jazz,Denver Nuggets,101,103
400578544,2014-12-01 00:00:00,LA Clippers,Minnesota Timberwolves,127,101
400578542,2014-12-01 00:00:00,Washington Wizards,Miami Heat,107,86
400578554,2014-12-02 00:00:00,Golden State Warriors,Orlando Magic,98,97
400578549,2014-12-02 00:00:00,Chicago Bulls,Dallas Mavericks,129 2OT,132
400578553,2014-12-02 00:00:00,Sacramento Kings,Toronto Raptors,109,117
400578548,2014-12-02 00:00:00,New York Knicks,Brooklyn Nets,93,98
400578547,2014-12-02 00:00:00,Detroit Pistons,Los Angeles Lakers,96,106
400578545,2014-12-02 00:00:00,Cleveland Cavaliers,Milwaukee Bucks,111,108
400578546,2014-12-02 00:00:00,Atlanta Hawks,Boston Celtics,109,105
400578551,2014-12-02 00:00:00,Denver Nuggets,Portland Trail Blazers,103,105
400578550,2014-12-02 00:00:00,New Orleans Pelicans,Oklahoma City Thunder,112,104
400578552,2014-12-02 00:00:00,Phoenix Suns,Indiana Pacers,116,99
400578563,2014-12-03 00:00:00,Utah Jazz,Toronto Raptors,104,123
400578559,2014-12-03 00:00:00,Miami Heat,Atlanta Hawks,102,112
400578564,2014-12-03 00:00:00,LA Clippers,Orlando Magic,114,86
400578556,2014-12-03 00:00:00,Washington Wizards,Los Angeles Lakers,111,95
400578561,2014-12-03 00:00:00,Milwaukee Bucks,Dallas Mavericks,105,107
400578560,2014-12-03 00:00:00,Houston Rockets,Memphis Grizzlies,105,96
400578557,2014-12-03 00:00:00,Boston Celtics,Detroit Pistons,109,102 OT
400578558,2014-12-03 00:00:00,Brooklyn Nets,San Antonio Spurs,95,93 OT
400578555,2014-12-03 00:00:00,Charlotte Hornets,Chicago Bulls,95,102
400578562,2014-12-03 00:00:00,Minnesota Timberwolves,Philadelphia 76ers,77,85
400578565,2014-12-04 00:00:00,New York Knicks,Cleveland Cavaliers,87,90
400578566,2014-12-04 00:00:00,Portland Trail Blazers,Indiana Pacers,88,82
400578567,2014-12-04 00:00:00,Golden State Warriors,New Orleans Pelicans,112,85
400578579,2014-12-05 00:00:00,Sacramento Kings,Indiana Pacers,102,101 OT
400578576,2014-12-05 00:00:00,Dallas Mavericks,Phoenix Suns,106,118
400578573,2014-12-05 00:00:00,Toronto Raptors,Cleveland Cavaliers,91,105
400578572,2014-12-05 00:00:00,Brooklyn Nets,Atlanta Hawks,75,98
400578568,2014-12-05 00:00:00,Charlotte Hornets,New York Knicks,103,102
400578574,2014-12-05 00:00:00,Memphis Grizzlies,San Antonio Spurs,101,107
400578571,2014-12-05 00:00:00,Boston Celtics,Los Angeles Lakers,113,96
400578569,2014-12-05 00:00:00,Philadelphia 76ers,Oklahoma City Thunder,91,103
400578577,2014-12-05 00:00:00,Milwaukee Bucks,Miami Heat,109,85
400578570,2014-12-05 00:00:00,Washington Wizards,Denver Nuggets,119,89
400578575,2014-12-05 00:00:00,Minnesota Timberwolves,Houston Rockets,112 OT,114
400578578,2014-12-05 00:00:00,Utah Jazz,Orlando Magic,93,98
400578582,2014-12-06 00:00:00,Houston Rockets,Phoenix Suns,100,95
400578584,2014-12-06 00:00:00,Sacramento Kings,Orlando Magic,96,105
400578583,2014-12-06 00:00:00,San Antonio Spurs,Minnesota Timberwolves,123,101
400578585,2014-12-06 00:00:00,LA Clippers,New Orleans Pelicans,120,100
400578580,2014-12-06 00:00:00,Detroit Pistons,Philadelphia 76ers,101 OT,108
400578581,2014-12-06 00:00:00,Chicago Bulls,Golden State Warriors,102,112
400578588,2014-12-07 00:00:00,Memphis Grizzlies,Miami Heat,103,87
400578591,2014-12-07 00:00:00,New York Knicks,Portland Trail Blazers,99,103
400578592,2014-12-07 00:00:00,Los Angeles Lakers,New Orleans Pelicans,87,104
400578589,2014-12-07 00:00:00,Detroit Pistons,Oklahoma City Thunder,94,96
400578590,2014-12-07 00:00:00,Dallas Mavericks,Milwaukee Bucks,125,102
400578587,2014-12-07 00:00:00,Atlanta Hawks,Denver Nuggets,96,84
400578586,2014-12-07 00:00:00,Boston Celtics,Washington Wizards,101,93
400578597,2014-12-08 00:00:00,Minnesota Timberwolves,Golden State Warriors,86,102
400578598,2014-12-08 00:00:00,Sacramento Kings,Utah Jazz,101,92
400578595,2014-12-08 00:00:00,Brooklyn Nets,Cleveland Cavaliers,88,110
400578593,2014-12-08 00:00:00,Indiana Pacers,Atlanta Hawks,92,108
400578599,2014-12-08 00:00:00,LA Clippers,Phoenix Suns,121,120 OT
400578596,2014-12-08 00:00:00,Toronto Raptors,Denver Nuggets,112,107 OT
400578594,2014-12-08 00:00:00,Washington Wizards,Boston Celtics,133,132 2OT
400578606,2014-12-09 00:00:00,Utah Jazz,San Antonio Spurs,100,96
400578604,2014-12-09 00:00:00,Oklahoma City Thunder,Milwaukee Bucks,114,101
400578602,2014-12-09 00:00:00,Memphis Grizzlies,Dallas Mavericks,114,105
400578603,2014-12-09 00:00:00,New Orleans Pelicans,New York Knicks,104,93
400578600,2014-12-09 00:00:00,Cleveland Cavaliers,Toronto Raptors,105,101
400578607,2014-12-09 00:00:00,Los Angeles Lakers,Sacramento Kings,98,95
400578601,2014-12-09 00:00:00,Detroit Pistons,Portland Trail Blazers,86,98
400578605,2014-12-09 00:00:00,Phoenix Suns,Miami Heat,97,103
400578613,2014-12-10 00:00:00,Minnesota Timberwolves,Portland Trail Blazers,90,82
400578615,2014-12-10 00:00:00,Dallas Mavericks,New Orleans Pelicans,112,107
400578617,2014-12-10 00:00:00,Denver Nuggets,Miami Heat,102,82
400578608,2014-12-10 00:00:00,Charlotte Hornets,Boston Celtics,96,87
400578612,2014-12-10 00:00:00,Chicago Bulls,Brooklyn Nets,105,80
400578609,2014-12-10 00:00:00,Indiana Pacers,LA Clippers,96,103
400578610,2014-12-10 00:00:00,Orlando Magic,Washington Wizards,89,91
400578611,2014-12-10 00:00:00,Atlanta Hawks,Philadelphia 76ers,95,79
400578616,2014-12-10 00:00:00,Golden State Warriors,Houston Rockets,105,93
400578614,2014-12-10 00:00:00,San Antonio Spurs,New York Knicks,109,95
400578619,2014-12-11 00:00:00,Sacramento Kings,Houston Rockets,109 OT,113
400578618,2014-12-11 00:00:00,Oklahoma City Thunder,Cleveland Cavaliers,103,94
400578622,2014-12-12 00:00:00,Atlanta Hawks,Orlando Magic,87,81
400578623,2014-12-12 00:00:00,Boston Celtics,New York Knicks,95,101
400578630,2014-12-12 00:00:00,Utah Jazz,Miami Heat,95,100
400578620,2014-12-12 00:00:00,Chicago Bulls,Portland Trail Blazers,115,96
400578626,2014-12-12 00:00:00,Memphis Grizzlies,Charlotte Hornets,113,107 2OT
400578628,2014-12-12 00:00:00,New Orleans Pelicans,Cleveland Cavaliers,119,114
400578627,2014-12-12 00:00:00,Minnesota Timberwolves,Oklahoma City Thunder,92,111
400578625,2014-12-12 00:00:00,Toronto Raptors,Indiana Pacers,106,94
400578621,2014-12-12 00:00:00,Washington Wizards,LA Clippers,104,96
400578624,2014-12-12 00:00:00,Brooklyn Nets,Philadelphia 76ers,88,70
400578629,2014-12-12 00:00:00,Phoenix Suns,Detroit Pistons,103,105
400578631,2014-12-12 00:00:00,San Antonio Spurs,Los Angeles Lakers,110 OT,112
400578636,2014-12-13 00:00:00,Milwaukee Bucks,LA Clippers,111,106
400578634,2014-12-13 00:00:00,Indiana Pacers,Portland Trail Blazers,85,95
400578632,2014-12-13 00:00:00,Dallas Mavericks,Golden State Warriors,98,105
400578639,2014-12-13 00:00:00,Sacramento Kings,Detroit Pistons,90,95
400578635,2014-12-13 00:00:00,Orlando Magic,Atlanta Hawks,100,99
400578633,2014-12-13 00:00:00,Charlotte Hornets,Brooklyn Nets,87,114
400578638,2014-12-13 00:00:00,Houston Rockets,Denver Nuggets,108,96
400578637,2014-12-13 00:00:00,Philadelphia 76ers,Memphis Grizzlies,115 OT,120
