match_id,date,home_team,visit_team,home_score,visit_score
400490063,2015-04-12 00:00:00,Charlotte Hornets,Philadelphia 76ers,111,105
400490098,2015-04-16 00:00:00,Miami Heat,Philadelphia 76ers,87,100
400488896,2014-11-01 00:00:00,Atlanta Hawks,Toronto Raptors,102,95
400488910,2014-11-02 00:00:00,Milwaukee Bucks,Toronto Raptors,90,97
400488924,2014-11-05 00:00:00,Toronto Raptors,Miami Heat,95,104
400488933,2014-11-06 00:00:00,Charlotte Hornets,Toronto Raptors,92,90
400488947,2014-11-08 00:00:00,Indiana Pacers,Toronto Raptors,91,84
400488958,2014-11-09 00:00:00,Toronto Raptors,Utah Jazz,115,91
400488976,2014-11-11 00:00:00,Houston Rockets,Toronto Raptors,110,104 2OT
400488987,2014-11-13 00:00:00,Memphis Grizzlies,Toronto Raptors,87,103
400488999,2014-11-15 00:00:00,Toronto Raptors,Chicago Bulls,80,96
400489020,2014-11-17 00:00:00,Toronto Raptors,Portland Trail Blazers,110 OT,118
400489051,2014-11-22 00:00:00,Toronto Raptors,Washington Wizards,96,88
400489103,2014-11-29 00:00:00,Toronto Raptors,Miami Heat,83,90
400489121,2014-12-01 00:00:00,Toronto Raptors,Denver Nuggets,98,112
400489141,2014-12-03 00:00:00,Golden State Warriors,Toronto Raptors,112,103
400489160,2014-12-06 00:00:00,Phoenix Suns,Toronto Raptors,106,97
400489176,2014-12-08 00:00:00,Los Angeles Lakers,Toronto Raptors,94,106
400489185,2014-12-10 00:00:00,Toronto Raptors,San Antonio Spurs,103,116
400489219,2014-12-14 00:00:00,Chicago Bulls,Toronto Raptors,77,99
400489244,2014-12-18 00:00:00,Toronto Raptors,Charlotte Hornets,102 OT,104
400489262,2014-12-20 00:00:00,Dallas Mavericks,Toronto Raptors,108 OT,109
400489278,2014-12-22 00:00:00,Oklahoma City Thunder,Toronto Raptors,98,104
400489287,2014-12-23 00:00:00,San Antonio Spurs,Toronto Raptors,112,99
400489336,2014-12-31 00:00:00,Chicago Bulls,Toronto Raptors,79,85
400489342,2015-01-01 00:00:00,Toronto Raptors,Indiana Pacers,95,82
400489355,2015-01-03 00:00:00,Washington Wizards,Toronto Raptors,88,101
400489373,2015-01-05 00:00:00,Miami Heat,Toronto Raptors,102,97
400489383,2015-01-07 00:00:00,Indiana Pacers,Toronto Raptors,86,79
400489394,2015-01-08 00:00:00,Toronto Raptors,Detroit Pistons,112,91
400489428,2015-01-13 00:00:00,Toronto Raptors,Milwaukee Bucks,116,94
400489457,2015-01-17 00:00:00,Toronto Raptors,Minnesota Timberwolves,94,89
400489474,2015-01-19 00:00:00,Toronto Raptors,Los Angeles Lakers,106,112
400489481,2015-01-20 00:00:00,Charlotte Hornets,Toronto Raptors,100,95
400489497,2015-01-22 00:00:00,Toronto Raptors,Dallas Mavericks,93,85
400489520,2015-01-25 00:00:00,Toronto Raptors,LA Clippers,118,126
400489549,2015-01-29 00:00:00,Toronto Raptors,Orlando Magic,98,83
400489567,2015-01-31 00:00:00,Denver Nuggets,Toronto Raptors,90,100
400489580,2015-02-01 00:00:00,Portland Trail Blazers,Toronto Raptors,106,103
400489592,2015-02-03 00:00:00,Utah Jazz,Toronto Raptors,79,94
400489608,2015-02-05 00:00:00,Sacramento Kings,Toronto Raptors,109,101
400489621,2015-02-07 00:00:00,LA Clippers,Toronto Raptors,118,105
400489638,2015-02-10 00:00:00,Toronto Raptors,New Orleans Pelicans,108,101
400489652,2015-02-12 00:00:00,Toronto Raptors,Atlanta Hawks,104,83
400489667,2015-02-18 00:00:00,Washington Wizards,Toronto Raptors,93,103
400489676,2015-02-19 00:00:00,Toronto Raptors,Chicago Bulls,92,94
400489691,2015-02-21 00:00:00,Toronto Raptors,Cleveland Cavaliers,98,91
400489709,2015-02-23 00:00:00,Toronto Raptors,Orlando Magic,105,90
400489719,2015-02-25 00:00:00,Cleveland Cavaliers,Toronto Raptors,93,99
