match_id,date,home_team,visit_team,home_score,visit_score
400829116,2016-04-13 00:00:00,Phoenix Suns,LA Clippers,114,105
400827904,2015-10-28 00:00:00,Los Angeles Lakers,Minnesota Timberwolves,111,112
400827918,2015-10-30 00:00:00,Sacramento Kings,Los Angeles Lakers,132,114
400827932,2015-11-01 00:00:00,Los Angeles Lakers,Dallas Mavericks,93,103
400827946,2015-11-03 00:00:00,Los Angeles Lakers,Denver Nuggets,109,120
400827995,2015-11-10 00:00:00,Miami Heat,Los Angeles Lakers,101,88
400828001,2015-11-11 00:00:00,Orlando Magic,Los Angeles Lakers,101,99
400828022,2015-11-13 00:00:00,Dallas Mavericks,Los Angeles Lakers,90,82
400828038,2015-11-15 00:00:00,Los Angeles Lakers,Detroit Pistons,97,85
400828044,2015-11-16 00:00:00,Phoenix Suns,Los Angeles Lakers,120,101
400828088,2015-11-22 00:00:00,Los Angeles Lakers,Portland Trail Blazers,93,107
400828131,2015-11-28 00:00:00,Portland Trail Blazers,Los Angeles Lakers,108,96
400828140,2015-11-29 00:00:00,Los Angeles Lakers,Indiana Pacers,103,107
400828156,2015-12-02 00:00:00,Washington Wizards,Los Angeles Lakers,104,108
400828173,2015-12-04 00:00:00,Atlanta Hawks,Los Angeles Lakers,100,87
400828188,2015-12-06 00:00:00,Detroit Pistons,Los Angeles Lakers,111,91
400828212,2015-12-09 00:00:00,Minnesota Timberwolves,Los Angeles Lakers,123,122 OT
400828229,2015-12-11 00:00:00,San Antonio Spurs,Los Angeles Lakers,109,87
400828236,2015-12-12 00:00:00,Houston Rockets,Los Angeles Lakers,126,97
400828257,2015-12-15 00:00:00,Los Angeles Lakers,Milwaukee Bucks,113,95
400828272,2015-12-17 00:00:00,Los Angeles Lakers,Houston Rockets,87,107
400828285,2015-12-19 00:00:00,Oklahoma City Thunder,Los Angeles Lakers,118,78
400828309,2015-12-22 00:00:00,Denver Nuggets,Los Angeles Lakers,107,111
400828322,2015-12-23 00:00:00,Los Angeles Lakers,Oklahoma City Thunder,85,120
400828342,2015-12-27 00:00:00,Memphis Grizzlies,Los Angeles Lakers,112,96
400828345,2015-12-28 00:00:00,Charlotte Hornets,Los Angeles Lakers,108,98
400828397,2016-01-03 00:00:00,Los Angeles Lakers,Phoenix Suns,97,77
400828426,2016-01-07 00:00:00,Sacramento Kings,Los Angeles Lakers,118,115
400828436,2016-01-08 00:00:00,Los Angeles Lakers,Oklahoma City Thunder,113,117
400828452,2016-01-10 00:00:00,Los Angeles Lakers,Utah Jazz,74,86
400828463,2016-01-12 00:00:00,Los Angeles Lakers,New Orleans Pelicans,95,91
400828495,2016-01-16 00:00:00,Utah Jazz,Los Angeles Lakers,109,82
400828501,2016-01-17 00:00:00,Los Angeles Lakers,Houston Rockets,95,112
400828525,2016-01-20 00:00:00,Los Angeles Lakers,Sacramento Kings,93,112
400828540,2016-01-22 00:00:00,Los Angeles Lakers,San Antonio Spurs,95,108
400828549,2016-01-23 00:00:00,Portland Trail Blazers,Los Angeles Lakers,121,103
400828570,2016-01-26 00:00:00,Los Angeles Lakers,Dallas Mavericks,90,92
400828584,2016-01-28 00:00:00,Los Angeles Lakers,Chicago Bulls,91,114
400828607,2016-01-31 00:00:00,Los Angeles Lakers,Charlotte Hornets,82,101
400828621,2016-02-02 00:00:00,Los Angeles Lakers,Minnesota Timberwolves,119,115
400828634,2016-02-04 00:00:00,New Orleans Pelicans,Los Angeles Lakers,96,99
400828654,2016-02-06 00:00:00,San Antonio Spurs,Los Angeles Lakers,106,102
400828663,2016-02-08 00:00:00,Indiana Pacers,Los Angeles Lakers,89,87
400828682,2016-02-10 00:00:00,Cleveland Cavaliers,Los Angeles Lakers,120,111
400828705,2016-02-19 00:00:00,Los Angeles Lakers,San Antonio Spurs,113,119
400828718,2016-02-21 00:00:00,Chicago Bulls,Los Angeles Lakers,126,115
400828724,2016-02-22 00:00:00,Milwaukee Bucks,Los Angeles Lakers,108,101
400828738,2016-02-24 00:00:00,Memphis Grizzlies,Los Angeles Lakers,128,119
400828755,2016-02-26 00:00:00,Los Angeles Lakers,Memphis Grizzlies,95,112
400828793,2016-03-02 00:00:00,Denver Nuggets,Los Angeles Lakers,117,107
400828808,2016-03-04 00:00:00,Los Angeles Lakers,Atlanta Hawks,77,106
400828836,2016-03-08 00:00:00,Los Angeles Lakers,Orlando Magic,107,98
400828849,2016-03-10 00:00:00,Los Angeles Lakers,Cleveland Cavaliers,108,120
400828889,2016-03-15 00:00:00,Los Angeles Lakers,Sacramento Kings,98,106
400828914,2016-03-18 00:00:00,Los Angeles Lakers,Phoenix Suns,90,95
400828942,2016-03-22 00:00:00,Los Angeles Lakers,Memphis Grizzlies,107,100
400828952,2016-03-23 00:00:00,Phoenix Suns,Los Angeles Lakers,119,107
400828968,2016-03-25 00:00:00,Los Angeles Lakers,Denver Nuggets,105,116
400828983,2016-03-27 00:00:00,Los Angeles Lakers,Washington Wizards,88,101
400828991,2016-03-28 00:00:00,Utah Jazz,Los Angeles Lakers,123,75
400829008,2016-03-30 00:00:00,Los Angeles Lakers,Miami Heat,102,100 OT
400829071,2016-04-08 00:00:00,New Orleans Pelicans,Los Angeles Lakers,110,102
400829082,2016-04-10 00:00:00,Houston Rockets,Los Angeles Lakers,130,110
400829096,2016-04-11 00:00:00,Oklahoma City Thunder,Los Angeles Lakers,112,79
400829115,2016-04-13 00:00:00,Los Angeles Lakers,Utah Jazz,101,96
400827901,2015-10-28 00:00:00,Phoenix Suns,Dallas Mavericks,95,111
400827919,2015-10-30 00:00:00,Phoenix Suns,Portland Trail Blazers,110,92
400827924,2015-10-31 00:00:00,Portland Trail Blazers,Phoenix Suns,90,101
400827954,2015-11-04 00:00:00,Phoenix Suns,Sacramento Kings,118,97
400827969,2015-11-06 00:00:00,Phoenix Suns,Detroit Pistons,92,100
400827984,2015-11-08 00:00:00,Oklahoma City Thunder,Phoenix Suns,124,103
400828030,2015-11-14 00:00:00,Phoenix Suns,Denver Nuggets,105,81
400828061,2015-11-18 00:00:00,Phoenix Suns,Chicago Bulls,97,103
400828072,2015-11-20 00:00:00,Denver Nuggets,Phoenix Suns,107,114
400828085,2015-11-22 00:00:00,New Orleans Pelicans,Phoenix Suns,122,116
400828094,2015-11-23 00:00:00,San Antonio Spurs,Phoenix Suns,98,84
400828112,2015-11-25 00:00:00,Phoenix Suns,New Orleans Pelicans,114,120
400828157,2015-12-02 00:00:00,Detroit Pistons,Phoenix Suns,127,122 OT
400828171,2015-12-04 00:00:00,Washington Wizards,Phoenix Suns,109,106
400828186,2015-12-06 00:00:00,Memphis Grizzlies,Phoenix Suns,95,93
400828196,2015-12-07 00:00:00,Chicago Bulls,Phoenix Suns,101,103
400828213,2015-12-09 00:00:00,Phoenix Suns,Orlando Magic,107,104
400828230,2015-12-11 00:00:00,Phoenix Suns,Portland Trail Blazers,96,106
400828240,2015-12-13 00:00:00,Phoenix Suns,Minnesota Timberwolves,108,101
400828250,2015-12-14 00:00:00,Dallas Mavericks,Phoenix Suns,104,94
400828283,2015-12-18 00:00:00,Phoenix Suns,New Orleans Pelicans,104,88
400828293,2015-12-20 00:00:00,Phoenix Suns,Milwaukee Bucks,95,101
400828304,2015-12-21 00:00:00,Utah Jazz,Phoenix Suns,110,89
400828320,2015-12-23 00:00:00,Phoenix Suns,Denver Nuggets,96,104
400828353,2015-12-28 00:00:00,Phoenix Suns,Cleveland Cavaliers,97,101
400828368,2015-12-30 00:00:00,San Antonio Spurs,Phoenix Suns,112,79
400828375,2015-12-31 00:00:00,Oklahoma City Thunder,Phoenix Suns,110,106
400828383,2016-01-02 00:00:00,Sacramento Kings,Phoenix Suns,142,119
400828420,2016-01-06 00:00:00,Phoenix Suns,Charlotte Hornets,111,102
400828434,2016-01-08 00:00:00,Phoenix Suns,Miami Heat,95,103
400828456,2016-01-12 00:00:00,Indiana Pacers,Phoenix Suns,116,97
400828497,2016-01-17 00:00:00,Minnesota Timberwolves,Phoenix Suns,117,87
400828515,2016-01-19 00:00:00,Phoenix Suns,Indiana Pacers,94,97
400828531,2016-01-21 00:00:00,Phoenix Suns,San Antonio Spurs,89,117
400828547,2016-01-23 00:00:00,Phoenix Suns,Atlanta Hawks,98,95
400828571,2016-01-27 00:00:00,Cleveland Cavaliers,Phoenix Suns,115,93
400828604,2016-01-31 00:00:00,Dallas Mavericks,Phoenix Suns,91,78
400828636,2016-02-04 00:00:00,Phoenix Suns,Houston Rockets,105,111
400828655,2016-02-06 00:00:00,Phoenix Suns,Utah Jazz,89,98
400828670,2016-02-08 00:00:00,Phoenix Suns,Oklahoma City Thunder,106,122
400828701,2016-02-19 00:00:00,Phoenix Suns,Houston Rockets,100,116
400828713,2016-02-21 00:00:00,Phoenix Suns,San Antonio Spurs,111,118
400828762,2016-02-27 00:00:00,Phoenix Suns,Memphis Grizzlies,111,106
400828778,2016-03-01 00:00:00,Charlotte Hornets,Phoenix Suns,126,92
400828795,2016-03-03 00:00:00,Miami Heat,Phoenix Suns,108,92
400828800,2016-03-04 00:00:00,Orlando Magic,Phoenix Suns,84,102
400828819,2016-03-06 00:00:00,Memphis Grizzlies,Phoenix Suns,100,109
400828848,2016-03-10 00:00:00,Denver Nuggets,Phoenix Suns,116,98
400828882,2016-03-14 00:00:00,Phoenix Suns,Minnesota Timberwolves,107,104
400828906,2016-03-17 00:00:00,Utah Jazz,Phoenix Suns,103,69
400828938,2016-03-21 00:00:00,Phoenix Suns,Memphis Grizzlies,97,103
400828966,2016-03-25 00:00:00,Sacramento Kings,Phoenix Suns,116,94
400828988,2016-03-28 00:00:00,Minnesota Timberwolves,Phoenix Suns,121,116
400829002,2016-03-30 00:00:00,Milwaukee Bucks,Phoenix Suns,105,94
400829024,2016-04-01 00:00:00,Phoenix Suns,Washington Wizards,99,106
400829036,2016-04-03 00:00:00,Phoenix Suns,Utah Jazz,86,101
400829044,2016-04-05 00:00:00,Atlanta Hawks,Phoenix Suns,103,90
400829062,2016-04-07 00:00:00,Houston Rockets,Phoenix Suns,115,124
400829076,2016-04-09 00:00:00,New Orleans Pelicans,Phoenix Suns,100,121
400829098,2016-04-11 00:00:00,Phoenix Suns,Sacramento Kings,101,105
400827945,2015-11-03 00:00:00,Sacramento Kings,Memphis Grizzlies,89,103
400827971,2015-11-06 00:00:00,Sacramento Kings,Houston Rockets,110,116
400827990,2015-11-09 00:00:00,Sacramento Kings,San Antonio Spurs,88,106
400828009,2015-11-11 00:00:00,Sacramento Kings,Detroit Pistons,101,92
400828056,2015-11-18 00:00:00,Atlanta Hawks,Sacramento Kings,103,97
400828062,2015-11-19 00:00:00,Miami Heat,Sacramento Kings,116,109
400828076,2015-11-21 00:00:00,Orlando Magic,Sacramento Kings,91,97
400828089,2015-11-23 00:00:00,Charlotte Hornets,Sacramento Kings,127,122 OT
400828108,2015-11-25 00:00:00,Milwaukee Bucks,Sacramento Kings,118,129
400828124,2015-11-27 00:00:00,Sacramento Kings,Minnesota Timberwolves,91,101
400828147,2015-11-30 00:00:00,Sacramento Kings,Dallas Mavericks,112,98
400828180,2015-12-05 00:00:00,Houston Rockets,Sacramento Kings,120,113
400828190,2015-12-06 00:00:00,Oklahoma City Thunder,Sacramento Kings,98,95
400828205,2015-12-08 00:00:00,Sacramento Kings,Utah Jazz,114,106
400828256,2015-12-15 00:00:00,Sacramento Kings,Houston Rockets,107,97
400828279,2015-12-18 00:00:00,Minnesota Timberwolves,Sacramento Kings,99,95
400828297,2015-12-21 00:00:00,Washington Wizards,Sacramento Kings,113,99
400828312,2015-12-23 00:00:00,Indiana Pacers,Sacramento Kings,106,108
400828344,2015-12-27 00:00:00,Sacramento Kings,Portland Trail Blazers,94,98
400828404,2016-01-04 00:00:00,Oklahoma City Thunder,Sacramento Kings,104,116
400828410,2016-01-05 00:00:00,Dallas Mavericks,Sacramento Kings,117,116 2OT
400828472,2016-01-13 00:00:00,Sacramento Kings,New Orleans Pelicans,97,109
400828478,2016-01-14 00:00:00,Utah Jazz,Sacramento Kings,101,103
400828530,2016-01-21 00:00:00,Sacramento Kings,Atlanta Hawks,91,88
400828550,2016-01-23 00:00:00,Sacramento Kings,Indiana Pacers,108,97
400828561,2016-01-25 00:00:00,Sacramento Kings,Charlotte Hornets,128 2OT,129
400828569,2016-01-26 00:00:00,Portland Trail Blazers,Sacramento Kings,112,97
400828583,2016-01-28 00:00:00,New Orleans Pelicans,Sacramento Kings,114,105
400828599,2016-01-30 00:00:00,Memphis Grizzlies,Sacramento Kings,121,117
400828616,2016-02-01 00:00:00,Sacramento Kings,Milwaukee Bucks,111,104
400828631,2016-02-03 00:00:00,Sacramento Kings,Chicago Bulls,102,107
400828662,2016-02-08 00:00:00,Cleveland Cavaliers,Sacramento Kings,120,100
400828703,2016-02-19 00:00:00,Sacramento Kings,Denver Nuggets,116,110
400828729,2016-02-23 00:00:00,Denver Nuggets,Sacramento Kings,110,114
400828741,2016-02-24 00:00:00,Sacramento Kings,San Antonio Spurs,92,108
400828776,2016-02-29 00:00:00,Sacramento Kings,Oklahoma City Thunder,116,131
400828789,2016-03-02 00:00:00,Memphis Grizzlies,Sacramento Kings,104,98
400828797,2016-03-03 00:00:00,Dallas Mavericks,Sacramento Kings,101,104
400828815,2016-03-05 00:00:00,San Antonio Spurs,Sacramento Kings,104,94
400828828,2016-03-07 00:00:00,New Orleans Pelicans,Sacramento Kings,115,112
400828844,2016-03-09 00:00:00,Sacramento Kings,Cleveland Cavaliers,111,120
400828857,2016-03-11 00:00:00,Sacramento Kings,Orlando Magic,100,107
400828873,2016-03-13 00:00:00,Sacramento Kings,Utah Jazz,99,108
400828897,2016-03-16 00:00:00,Sacramento Kings,New Orleans Pelicans,108,123
400828909,2016-03-18 00:00:00,Detroit Pistons,Sacramento Kings,115,108
400828936,2016-03-21 00:00:00,Chicago Bulls,Sacramento Kings,109,102
400828949,2016-03-23 00:00:00,Minnesota Timberwolves,Sacramento Kings,113,104
400828982,2016-03-27 00:00:00,Sacramento Kings,Dallas Mavericks,133,111
400828992,2016-03-28 00:00:00,Portland Trail Blazers,Sacramento Kings,105,93
400829007,2016-03-30 00:00:00,Sacramento Kings,Washington Wizards,120,111
400829022,2016-04-01 00:00:00,Sacramento Kings,Miami Heat,106,112
400829028,2016-04-02 00:00:00,Denver Nuggets,Sacramento Kings,106,115
400829049,2016-04-05 00:00:00,Sacramento Kings,Portland Trail Blazers,107,115
400829063,2016-04-07 00:00:00,Sacramento Kings,Minnesota Timberwolves,97,105
400829080,2016-04-09 00:00:00,Sacramento Kings,Oklahoma City Thunder,114,112
400829111,2016-04-13 00:00:00,Houston Rockets,Sacramento Kings,116,81
400827889,2015-10-27 00:00:00,Chicago Bulls,Cleveland Cavaliers,97,95
400827912,2015-10-30 00:00:00,Detroit Pistons,Chicago Bulls,98,94 OT
400827930,2015-11-01 00:00:00,Chicago Bulls,Orlando Magic,92,87
400827940,2015-11-03 00:00:00,Charlotte Hornets,Chicago Bulls,130,105
400827957,2015-11-05 00:00:00,Chicago Bulls,Oklahoma City Thunder,104,98
400827972,2015-11-07 00:00:00,Chicago Bulls,Minnesota Timberwolves,93 OT,102
400828019,2015-11-13 00:00:00,Chicago Bulls,Charlotte Hornets,102,97
400828040,2015-11-16 00:00:00,Chicago Bulls,Indiana Pacers,96,95
400828100,2015-11-24 00:00:00,Portland Trail Blazers,Chicago Bulls,88,93
400828118,2015-11-27 00:00:00,Indiana Pacers,Chicago Bulls,104,92
400828144,2015-11-30 00:00:00,Chicago Bulls,San Antonio Spurs,92,89
400828160,2015-12-02 00:00:00,Chicago Bulls,Denver Nuggets,99,90
400828179,2015-12-05 00:00:00,Chicago Bulls,Charlotte Hornets,96,102
400828235,2015-12-12 00:00:00,Chicago Bulls,New Orleans Pelicans,98,94
400828264,2015-12-16 00:00:00,Chicago Bulls,Memphis Grizzlies,98,85
400828278,2015-12-18 00:00:00,Chicago Bulls,Detroit Pistons,144 4OT,147
400828324,2015-12-25 00:00:00,Oklahoma City Thunder,Chicago Bulls,96,105
400828336,2015-12-26 00:00:00,Dallas Mavericks,Chicago Bulls,118,111
400828365,2015-12-30 00:00:00,Chicago Bulls,Indiana Pacers,102,100 OT
400828409,2016-01-05 00:00:00,Chicago Bulls,Milwaukee Bucks,117,106
400828438,2016-01-09 00:00:00,Atlanta Hawks,Chicago Bulls,120,105
400828454,2016-01-11 00:00:00,Chicago Bulls,Washington Wizards,100,114
400828460,2016-01-12 00:00:00,Milwaukee Bucks,Chicago Bulls,106,101
400828484,2016-01-15 00:00:00,Chicago Bulls,Dallas Mavericks,77,83
400828506,2016-01-18 00:00:00,Detroit Pistons,Chicago Bulls,101,111
400828546,2016-01-23 00:00:00,Cleveland Cavaliers,Chicago Bulls,83,96
400828556,2016-01-25 00:00:00,Chicago Bulls,Miami Heat,84,89
400828615,2016-02-01 00:00:00,Utah Jazz,Chicago Bulls,105,96 OT
400828644,2016-02-05 00:00:00,Denver Nuggets,Chicago Bulls,115,110
400828653,2016-02-06 00:00:00,Minnesota Timberwolves,Chicago Bulls,112,105
400828661,2016-02-08 00:00:00,Charlotte Hornets,Chicago Bulls,108,91
400828683,2016-02-10 00:00:00,Chicago Bulls,Atlanta Hawks,90,113
400828690,2016-02-18 00:00:00,Cleveland Cavaliers,Chicago Bulls,106,95
400828737,2016-02-24 00:00:00,Chicago Bulls,Washington Wizards,109,104
400828752,2016-02-26 00:00:00,Atlanta Hawks,Chicago Bulls,103,88
400828758,2016-02-27 00:00:00,Chicago Bulls,Portland Trail Blazers,95,103
400828779,2016-03-01 00:00:00,Miami Heat,Chicago Bulls,129,111
400828784,2016-03-02 00:00:00,Orlando Magic,Chicago Bulls,102,89
400828814,2016-03-05 00:00:00,Chicago Bulls,Houston Rockets,108,100
400828827,2016-03-07 00:00:00,Chicago Bulls,Milwaukee Bucks,100,90
400828847,2016-03-10 00:00:00,San Antonio Spurs,Chicago Bulls,109,101
400828853,2016-03-11 00:00:00,Chicago Bulls,Miami Heat,96,118
400828893,2016-03-16 00:00:00,Washington Wizards,Chicago Bulls,117,96
400828921,2016-03-19 00:00:00,Chicago Bulls,Utah Jazz,92,85
400828970,2016-03-26 00:00:00,Orlando Magic,Chicago Bulls,111,89
400828986,2016-03-28 00:00:00,Chicago Bulls,Atlanta Hawks,100,102
400828994,2016-03-29 00:00:00,Indiana Pacers,Chicago Bulls,96,98
400829011,2016-03-31 00:00:00,Houston Rockets,Chicago Bulls,100,103
400829026,2016-04-02 00:00:00,Chicago Bulls,Detroit Pistons,90,94
400829037,2016-04-03 00:00:00,Milwaukee Bucks,Chicago Bulls,98,102
400829045,2016-04-05 00:00:00,Memphis Grizzlies,Chicago Bulls,108,92
400829061,2016-04-07 00:00:00,Miami Heat,Chicago Bulls,106,98
400829078,2016-04-09 00:00:00,Chicago Bulls,Cleveland Cavaliers,105,102
400829095,2016-04-11 00:00:00,New Orleans Pelicans,Chicago Bulls,116,121
400827898,2015-10-28 00:00:00,Memphis Grizzlies,Cleveland Cavaliers,76,106
400827908,2015-10-30 00:00:00,Cleveland Cavaliers,Miami Heat,102,92
400827981,2015-11-08 00:00:00,Cleveland Cavaliers,Indiana Pacers,101,97
400827993,2015-11-10 00:00:00,Cleveland Cavaliers,Utah Jazz,118,114
400828028,2015-11-14 00:00:00,Milwaukee Bucks,Cleveland Cavaliers,108,105 2OT
400828047,2015-11-17 00:00:00,Detroit Pistons,Cleveland Cavaliers,104,99
400828063,2015-11-19 00:00:00,Cleveland Cavaliers,Milwaukee Bucks,115,100
400828078,2015-11-21 00:00:00,Cleveland Cavaliers,Atlanta Hawks,109,97
400828090,2015-11-23 00:00:00,Cleveland Cavaliers,Orlando Magic,117,103
400828114,2015-11-27 00:00:00,Charlotte Hornets,Cleveland Cavaliers,90,95
400828149,2015-12-01 00:00:00,Cleveland Cavaliers,Washington Wizards,85,97
400828175,2015-12-04 00:00:00,New Orleans Pelicans,Cleveland Cavaliers,114,108 OT
400828178,2015-12-05 00:00:00,Miami Heat,Cleveland Cavaliers,99,84
400828200,2015-12-08 00:00:00,Cleveland Cavaliers,Portland Trail Blazers,105,100
400828221,2015-12-11 00:00:00,Orlando Magic,Cleveland Cavaliers,76,111
400828271,2015-12-17 00:00:00,Cleveland Cavaliers,Oklahoma City Thunder,104,100
400828340,2015-12-26 00:00:00,Portland Trail Blazers,Cleveland Cavaliers,105,76
400828360,2015-12-29 00:00:00,Denver Nuggets,Cleveland Cavaliers,87,93
400828386,2016-01-02 00:00:00,Cleveland Cavaliers,Orlando Magic,104,79
400828414,2016-01-06 00:00:00,Washington Wizards,Cleveland Cavaliers,115,121
400828430,2016-01-08 00:00:00,Minnesota Timberwolves,Cleveland Cavaliers,99,125
400828462,2016-01-12 00:00:00,Dallas Mavericks,Cleveland Cavaliers,107 OT,110
400828477,2016-01-14 00:00:00,San Antonio Spurs,Cleveland Cavaliers,99,95
400828488,2016-01-15 00:00:00,Houston Rockets,Cleveland Cavaliers,77,91
400828554,2016-01-25 00:00:00,Cleveland Cavaliers,Minnesota Timberwolves,114,107
400828586,2016-01-29 00:00:00,Detroit Pistons,Cleveland Cavaliers,106,114
400828600,2016-01-30 00:00:00,Cleveland Cavaliers,San Antonio Spurs,117,103
400828608,2016-02-01 00:00:00,Indiana Pacers,Cleveland Cavaliers,106 OT,111
400828622,2016-02-03 00:00:00,Charlotte Hornets,Cleveland Cavaliers,106,97
400828650,2016-02-06 00:00:00,Cleveland Cavaliers,New Orleans Pelicans,99,84
400828711,2016-02-21 00:00:00,Oklahoma City Thunder,Cleveland Cavaliers,92,115
400828720,2016-02-22 00:00:00,Cleveland Cavaliers,Detroit Pistons,88,96
400828732,2016-02-24 00:00:00,Cleveland Cavaliers,Charlotte Hornets,114,103
400828764,2016-02-28 00:00:00,Washington Wizards,Cleveland Cavaliers,113,99
400828771,2016-02-29 00:00:00,Cleveland Cavaliers,Indiana Pacers,100,96
400828804,2016-03-04 00:00:00,Cleveland Cavaliers,Washington Wizards,108,83
400828825,2016-03-07 00:00:00,Cleveland Cavaliers,Memphis Grizzlies,103,106
400828881,2016-03-14 00:00:00,Utah Jazz,Cleveland Cavaliers,94,85
400828892,2016-03-16 00:00:00,Cleveland Cavaliers,Dallas Mavericks,99,98
400828907,2016-03-18 00:00:00,Orlando Magic,Cleveland Cavaliers,103,109
400828920,2016-03-19 00:00:00,Miami Heat,Cleveland Cavaliers,122,101
400828931,2016-03-21 00:00:00,Cleveland Cavaliers,Denver Nuggets,124,91
400828946,2016-03-23 00:00:00,Cleveland Cavaliers,Milwaukee Bucks,113,104
400828998,2016-03-29 00:00:00,Cleveland Cavaliers,Houston Rockets,100,106
400829018,2016-04-01 00:00:00,Atlanta Hawks,Cleveland Cavaliers,108 OT,110
400829031,2016-04-03 00:00:00,Cleveland Cavaliers,Charlotte Hornets,112,103
400829046,2016-04-05 00:00:00,Milwaukee Bucks,Cleveland Cavaliers,80,109
400829052,2016-04-06 00:00:00,Indiana Pacers,Cleveland Cavaliers,123,109
400829090,2016-04-11 00:00:00,Cleveland Cavaliers,Atlanta Hawks,109,94
400829107,2016-04-13 00:00:00,Cleveland Cavaliers,Detroit Pistons,110 OT,112
400827888,2015-10-27 00:00:00,Atlanta Hawks,Detroit Pistons,94,106
400827894,2015-10-28 00:00:00,Detroit Pistons,Utah Jazz,92,87
400827941,2015-11-03 00:00:00,Detroit Pistons,Indiana Pacers,82,94
400827985,2015-11-08 00:00:00,Portland Trail Blazers,Detroit Pistons,103,120
400828068,2015-11-20 00:00:00,Minnesota Timberwolves,Detroit Pistons,86,96
400828079,2015-11-21 00:00:00,Detroit Pistons,Washington Wizards,95,97
400828092,2015-11-23 00:00:00,Milwaukee Bucks,Detroit Pistons,109,88
400828105,2015-11-25 00:00:00,Detroit Pistons,Miami Heat,104,81
400828121,2015-11-27 00:00:00,Oklahoma City Thunder,Detroit Pistons,103,87
400828141,2015-11-30 00:00:00,Detroit Pistons,Houston Rockets,116,105
400828172,2015-12-04 00:00:00,Detroit Pistons,Milwaukee Bucks,102,95
400828191,2015-12-07 00:00:00,Charlotte Hornets,Detroit Pistons,104,84
400828209,2015-12-09 00:00:00,Detroit Pistons,Memphis Grizzlies,92,93
400828233,2015-12-12 00:00:00,Detroit Pistons,Indiana Pacers,118,96
400828307,2015-12-22 00:00:00,Miami Heat,Detroit Pistons,92,93
400828316,2015-12-23 00:00:00,Atlanta Hawks,Detroit Pistons,107,100
400828373,2015-12-31 00:00:00,Detroit Pistons,Minnesota Timberwolves,115,90
400828385,2016-01-02 00:00:00,Indiana Pacers,Detroit Pistons,94,82
400828401,2016-01-04 00:00:00,Detroit Pistons,Orlando Magic,115,89
400828457,2016-01-12 00:00:00,Detroit Pistons,San Antonio Spurs,99,109
400828476,2016-01-14 00:00:00,Memphis Grizzlies,Detroit Pistons,103,101
400828522,2016-01-20 00:00:00,Houston Rockets,Detroit Pistons,114,123
400828528,2016-01-21 00:00:00,New Orleans Pelicans,Detroit Pistons,115,99
400828548,2016-01-23 00:00:00,Denver Nuggets,Detroit Pistons,104,101
400828560,2016-01-25 00:00:00,Utah Jazz,Detroit Pistons,92,95
400828649,2016-02-06 00:00:00,Indiana Pacers,Detroit Pistons,112,104
400828681,2016-02-10 00:00:00,Detroit Pistons,Denver Nuggets,92,103
400828693,2016-02-19 00:00:00,Washington Wizards,Detroit Pistons,98,86
400828710,2016-02-21 00:00:00,Detroit Pistons,New Orleans Pelicans,106,111
400828760,2016-02-27 00:00:00,Milwaukee Bucks,Detroit Pistons,91,102
400828792,2016-03-02 00:00:00,San Antonio Spurs,Detroit Pistons,97,81
400828821,2016-03-06 00:00:00,Detroit Pistons,Portland Trail Blazers,123,103
400828841,2016-03-09 00:00:00,Dallas Mavericks,Detroit Pistons,96,102
400828850,2016-03-11 00:00:00,Charlotte Hornets,Detroit Pistons,118,103
400828876,2016-03-14 00:00:00,Washington Wizards,Detroit Pistons,124,81
400828894,2016-03-16 00:00:00,Detroit Pistons,Atlanta Hawks,114,118
400828934,2016-03-21 00:00:00,Detroit Pistons,Milwaukee Bucks,92,91
400828945,2016-03-23 00:00:00,Detroit Pistons,Orlando Magic,118,102
400828961,2016-03-25 00:00:00,Detroit Pistons,Charlotte Hornets,112,105
400828972,2016-03-26 00:00:00,Detroit Pistons,Atlanta Hawks,95,112
400828997,2016-03-29 00:00:00,Detroit Pistons,Oklahoma City Thunder,88,82
400829016,2016-04-01 00:00:00,Detroit Pistons,Dallas Mavericks,89,98
400829042,2016-04-05 00:00:00,Miami Heat,Detroit Pistons,107,89
400829053,2016-04-06 00:00:00,Orlando Magic,Detroit Pistons,104,108
400829069,2016-04-08 00:00:00,Detroit Pistons,Washington Wizards,112,99
400829100,2016-04-12 00:00:00,Detroit Pistons,Miami Heat,93,99
400827905,2015-10-29 00:00:00,Indiana Pacers,Memphis Grizzlies,103,112
400827920,2015-10-31 00:00:00,Indiana Pacers,Utah Jazz,76,97
400827967,2015-11-06 00:00:00,Indiana Pacers,Miami Heat,90,87
400827986,2015-11-09 00:00:00,Indiana Pacers,Orlando Magic,97,84
400828014,2015-11-13 00:00:00,Indiana Pacers,Minnesota Timberwolves,107,103
400828077,2015-11-21 00:00:00,Indiana Pacers,Milwaukee Bucks,123,86
400828096,2015-11-24 00:00:00,Washington Wizards,Indiana Pacers,106,123
400828168,2015-12-03 00:00:00,Portland Trail Blazers,Indiana Pacers,123,111
400828184,2015-12-05 00:00:00,Utah Jazz,Indiana Pacers,122,119 OT
400828220,2015-12-11 00:00:00,Indiana Pacers,Miami Heat,96,83
400828258,2015-12-16 00:00:00,Indiana Pacers,Dallas Mavericks,107,81
400828289,2015-12-19 00:00:00,Memphis Grizzlies,Indiana Pacers,96,84
